id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
429,54.0,Female,11392.0,Single,2.0,Bachelor's,Employed,17.30806995704239,Urban,Premium,2.0,1.0,667.0,3.0,2019-11-01 15:21:39.151732,,No,Daily,Condo,110.0
430,34.0,Female,31384.0,Divorced,0.0,High School,Employed,42.98385815767023,Rural,Comprehensive,,5.0,758.0,8.0,2023-12-13 15:21:39.122134,Average,Yes,Daily,Condo,1438.0
431,41.0,Female,39951.0,Divorced,,Bachelor's,Employed,16.944174390781857,Suburban,Premium,,4.0,678.0,7.0,2024-06-14 15:21:39.134960,Good,Yes,Daily,Condo,597.0
432,20.0,Male,5008.0,Married,1.0,High School,Employed,39.27753927514832,Suburban,Comprehensive,1.0,6.0,731.0,8.0,2019-12-03 15:21:39.179186,Average,No,Rarely,Apartment,1044.0
433,63.0,Female,18085.0,Single,2.0,Master's,Unemployed,39.71553516707714,Urban,Premium,0.0,16.0,572.0,1.0,2021-03-25 15:21:39.155231,Poor,No,Rarely,Apartment,1005.0
434,28.0,Female,34117.0,Single,1.0,High School,,21.58478747602605,Suburban,Comprehensive,1.0,15.0,656.0,9.0,2021-11-26 15:21:39.171102,Poor,Yes,Monthly,Condo,1246.0
435,31.0,Male,55522.0,Single,0.0,Bachelor's,Employed,17.39185992735539,Suburban,Premium,0.0,9.0,345.0,1.0,2024-04-19 15:21:39.279729,Average,No,Weekly,Condo,872.0
436,60.0,Female,21526.0,Married,2.0,High School,,27.18764596795604,Urban,Premium,,4.0,689.0,1.0,2024-04-11 15:21:39.237118,Good,Yes,Rarely,Apartment,333.0
437,49.0,Male,17097.0,Single,2.0,Master's,,,Suburban,Premium,2.0,5.0,752.0,5.0,2023-11-16 15:21:39.237118,Average,No,Rarely,Condo,718.0
438,46.0,Male,88424.0,Married,1.0,PhD,,,Rural,Basic,0.0,8.0,397.0,8.0,2024-01-28 15:21:39.223901,Average,No,Daily,Condo,1273.0
439,47.0,Female,35791.0,Married,3.0,Bachelor's,Unemployed,21.092339518887865,Suburban,Basic,,19.0,651.0,4.0,2022-11-22 15:21:39.276901,Poor,Yes,Monthly,House,1160.0
440,60.0,Female,10100.0,Married,1.0,Master's,,20.285049357086287,Suburban,Premium,1.0,17.0,576.0,1.0,2023-03-25 15:21:39.194829,Poor,No,Monthly,Condo,2422.0
441,59.0,Male,10156.0,Divorced,2.0,Bachelor's,Employed,32.76443444830838,Suburban,Comprehensive,2.0,15.0,,3.0,2024-03-09 15:21:39.199447,Average,Yes,Weekly,Condo,461.0
442,38.0,Male,38610.0,Divorced,,High School,Employed,16.738674512599435,Urban,Basic,1.0,19.0,,9.0,2020-05-27 15:21:39.185215,Good,No,Monthly,Condo,3830.0
443,22.0,Female,25148.0,Single,3.0,Master's,Self-Employed,13.743005075237164,Rural,Premium,0.0,12.0,602.0,5.0,2022-02-24 15:21:39.120168,Average,No,Daily,House,845.0
444,40.0,Female,10283.0,Single,4.0,Master's,,22.94485052835521,Rural,Premium,2.0,13.0,334.0,2.0,2021-09-16 15:21:39.260856,Good,Yes,Rarely,Apartment,1437.0
445,53.0,Female,29095.0,Divorced,,High School,,18.994849282717265,Rural,Basic,1.0,2.0,513.0,6.0,2024-06-26 15:21:39.189223,Average,Yes,Daily,Apartment,549.0
446,37.0,Female,5788.0,,0.0,Master's,,37.87844472626074,Suburban,Comprehensive,,6.0,595.0,1.0,2023-03-06 15:21:39.116179,,No,Daily,Condo,677.0
447,34.0,Male,2792.0,Married,2.0,PhD,Unemployed,19.91859598427446,Rural,Basic,1.0,1.0,632.0,1.0,2020-08-20 15:21:39.094752,,No,Rarely,Condo,1040.0
448,50.0,Female,44871.0,Married,,Master's,Self-Employed,29.92770074257372,Rural,Comprehensive,,15.0,,6.0,2022-03-17 15:21:39.171102,Good,No,Rarely,Condo,884.0
449,49.0,Male,,Married,4.0,High School,Unemployed,,Urban,Premium,0.0,7.0,346.0,6.0,2020-04-07 15:21:39.169102,Good,No,Monthly,Apartment,1029.0
450,29.0,Male,123854.0,Married,4.0,Master's,Employed,25.08954355771858,Suburban,Premium,0.0,3.0,416.0,3.0,2021-10-11 15:21:39.081504,Poor,Yes,Rarely,House,130.0
451,45.0,Male,,Married,3.0,Master's,Unemployed,5.668080913228073,Urban,Basic,4.0,18.0,414.0,3.0,2023-08-15 15:21:39.185215,Poor,No,Rarely,House,396.0
452,51.0,Male,45972.0,Married,2.0,Master's,Self-Employed,12.912754695193636,Suburban,Premium,,19.0,460.0,6.0,2020-11-18 15:21:39.105504,Average,Yes,Weekly,Apartment,191.0
453,39.0,Female,49739.0,Married,3.0,High School,,24.08433235318656,Suburban,Comprehensive,,2.0,,1.0,2024-07-07 15:21:39.155231,Poor,Yes,Monthly,Condo,119.0
454,57.0,Male,33055.0,Single,3.0,Bachelor's,,17.715707171682922,Rural,Basic,0.0,17.0,694.0,2.0,2022-07-18 15:21:39.101733,Average,No,Rarely,House,1789.0
455,56.0,Female,25228.0,Single,0.0,Bachelor's,Self-Employed,14.929207906345551,Suburban,Comprehensive,0.0,3.0,823.0,5.0,2024-07-28 15:21:39.171102,Average,Yes,Daily,Apartment,979.0
456,56.0,Female,27743.0,Single,0.0,Bachelor's,,14.66996172752159,Rural,Comprehensive,0.0,14.0,766.0,9.0,2024-04-30 15:21:39.145732,Good,No,Daily,Condo,143.0
457,23.0,Female,19137.0,Single,4.0,Bachelor's,Employed,22.74476316676241,Rural,Comprehensive,0.0,14.0,841.0,3.0,2020-05-03 15:21:39.175719,Poor,No,Rarely,Condo,1269.0
458,37.0,Male,35144.0,Married,0.0,PhD,Self-Employed,18.739529417438924,Suburban,Comprehensive,,17.0,482.0,8.0,2021-05-31 15:21:39.082499,Poor,No,Daily,Apartment,1844.0
459,47.0,Female,25166.0,Married,4.0,PhD,,21.09527963456098,Suburban,Basic,0.0,15.0,766.0,2.0,2022-09-01 15:21:39.134960,Poor,No,Daily,Condo,1341.0
460,57.0,Female,2710.0,Divorced,2.0,High School,Self-Employed,,Urban,Basic,2.0,17.0,,1.0,2023-01-16 15:21:39.237118,Average,Yes,Rarely,House,860.0
461,33.0,Female,37349.0,Married,1.0,PhD,Employed,49.57973516998138,Urban,Premium,1.0,10.0,,6.0,2022-09-14 15:21:39.255696,Good,No,Daily,House,939.0
462,28.0,Female,23258.0,Married,,Bachelor's,Employed,26.81942999033049,Rural,Premium,,19.0,658.0,7.0,2023-06-15 15:21:39.289099,Good,Yes,Weekly,Apartment,567.0
463,62.0,Female,16063.0,Single,0.0,PhD,Unemployed,33.66695572863327,Urban,Comprehensive,0.0,2.0,,1.0,2022-02-05 15:21:39.080440,Poor,No,Monthly,House,1244.0
464,31.0,Female,2098.0,Divorced,3.0,Bachelor's,Self-Employed,,Suburban,Premium,,0.0,647.0,8.0,2021-12-09 15:21:39.147735,Average,No,Weekly,House,1236.0
465,49.0,Male,16566.0,Single,,Master's,Self-Employed,19.93716073090217,Rural,Basic,,5.0,,5.0,2023-01-13 15:21:39.121169,Average,No,Rarely,House,327.0
466,60.0,Female,55437.0,Divorced,0.0,PhD,Unemployed,9.26378724097028,Rural,Basic,,15.0,607.0,4.0,2021-12-18 15:21:39.102694,Good,No,Monthly,Apartment,130.0
467,43.0,Male,6837.0,Divorced,2.0,High School,Employed,23.68231030542921,Rural,Basic,0.0,10.0,596.0,2.0,2021-11-25 15:21:39.274993,Good,Yes,Weekly,Apartment,861.0
468,39.0,Male,115736.0,Divorced,0.0,Master's,,22.487021598509724,Urban,Comprehensive,1.0,15.0,674.0,8.0,2020-10-23 15:21:39.226954,Average,Yes,Daily,Condo,409.0
469,60.0,Female,7814.0,Divorced,,High School,Unemployed,26.090729616136127,Suburban,Premium,,12.0,822.0,3.0,2023-08-31 15:21:39.155231,Poor,No,Weekly,Apartment,1249.0
470,56.0,Female,626.0,Married,2.0,High School,Unemployed,19.454401917582604,Rural,Basic,1.0,12.0,483.0,8.0,2022-08-26 15:21:39.105192,Average,Yes,Rarely,House,1887.0
471,34.0,Male,30725.0,Divorced,3.0,PhD,Employed,18.4897823108379,Suburban,Comprehensive,0.0,8.0,405.0,4.0,2019-12-17 15:21:39.095696,Good,Yes,Monthly,House,508.0
472,26.0,Female,90084.0,Single,4.0,Master's,Employed,25.90210210522305,Rural,Comprehensive,1.0,5.0,314.0,1.0,2022-09-13 15:21:39.281787,Average,No,Rarely,Apartment,803.0
473,53.0,Female,5027.0,Divorced,0.0,PhD,Unemployed,18.381208723673712,Urban,Premium,0.0,10.0,607.0,8.0,2022-08-18 15:21:39.208842,Poor,Yes,Weekly,Condo,1548.0
474,46.0,Male,44645.0,Divorced,4.0,PhD,,32.83586694309438,Urban,Basic,,3.0,588.0,7.0,2020-11-09 15:21:39.134960,Good,Yes,Daily,Apartment,724.0
475,41.0,Female,52716.0,Single,1.0,PhD,,36.81643012910461,Urban,Comprehensive,2.0,16.0,565.0,8.0,2022-02-10 15:21:39.089116,Good,No,Monthly,House,2659.0
476,64.0,Male,27755.0,Single,1.0,Bachelor's,,32.01786730834573,Rural,Premium,1.0,17.0,,3.0,2022-11-26 15:21:39.134960,Good,No,Weekly,Condo,2049.0
477,49.0,Female,1740.0,Divorced,,High School,,33.00351837693966,Rural,Premium,,2.0,590.0,5.0,2022-12-27 15:21:39.095696,Average,Yes,Daily,Apartment,22.0
478,52.0,Male,4920.0,Single,2.0,High School,Self-Employed,23.692919618088013,Suburban,Basic,1.0,14.0,812.0,4.0,2021-05-05 15:21:39.257696,Average,No,Weekly,Condo,102.0
479,63.0,Male,29084.0,Married,,High School,Unemployed,5.595027087385126,Rural,Premium,1.0,5.0,609.0,4.0,2023-07-21 15:21:39.252145,,No,Daily,House,939.0
480,56.0,Male,71269.0,Single,3.0,High School,Self-Employed,51.85743901991372,Urban,Comprehensive,1.0,4.0,693.0,7.0,2020-08-05 15:21:39.134960,Good,No,Rarely,Condo,995.0
481,18.0,Male,81449.0,Divorced,1.0,High School,Self-Employed,6.596778964939497,Urban,Premium,0.0,10.0,622.0,8.0,2020-12-23 15:21:39.134960,Average,Yes,Rarely,Apartment,45.0
482,38.0,Female,20303.0,Single,4.0,High School,Employed,13.260126235534758,Rural,Premium,1.0,16.0,487.0,7.0,2020-03-29 15:21:39.126661,Average,Yes,Monthly,Apartment,2346.0
483,19.0,Female,1637.0,Single,2.0,Bachelor's,Employed,19.18368614771817,Suburban,Comprehensive,0.0,10.0,485.0,9.0,2019-10-23 15:21:39.222387,Good,No,Daily,Condo,643.0
484,28.0,Female,55147.0,Divorced,4.0,PhD,Employed,14.001472189475376,Rural,Basic,3.0,6.0,832.0,5.0,2021-01-04 15:21:39.172097,Poor,Yes,Weekly,Apartment,2094.0
485,32.0,Female,,Divorced,2.0,PhD,Self-Employed,51.86905566670229,Rural,Basic,2.0,3.0,749.0,8.0,2021-11-05 15:21:39.126661,Poor,Yes,Daily,House,537.0
486,49.0,Male,18380.0,Single,2.0,PhD,,9.693568707821392,Suburban,Premium,,3.0,364.0,5.0,2023-09-17 15:21:39.086123,Average,No,Weekly,House,913.0
487,26.0,Female,51461.0,Single,3.0,Bachelor's,,13.937253090304228,Rural,Basic,,16.0,332.0,7.0,2022-01-13 15:21:39.177724,Average,Yes,Daily,Apartment,3075.0
488,19.0,Female,16274.0,Divorced,2.0,High School,Employed,36.34631318845528,Urban,Basic,,0.0,602.0,9.0,2023-12-30 15:21:39.134960,Good,No,Rarely,House,835.0
489,62.0,Male,104953.0,Married,2.0,Master's,,28.8926044498356,Suburban,Premium,,16.0,830.0,4.0,2022-01-21 15:21:39.134960,Poor,No,Weekly,Condo,302.0
490,43.0,Male,132021.0,Divorced,,High School,,,Suburban,Premium,1.0,0.0,,1.0,2022-11-03 15:21:39.155231,Average,Yes,Rarely,Apartment,50.0
491,57.0,Male,83384.0,Married,4.0,Bachelor's,,49.67011295375526,Suburban,Comprehensive,,3.0,554.0,8.0,2023-02-10 15:21:39.092127,Good,Yes,Weekly,Apartment,2135.0
492,32.0,Female,1335.0,Single,2.0,PhD,,23.72490321688776,Rural,Premium,0.0,7.0,451.0,9.0,2021-01-23 15:21:39.203442,Average,Yes,Monthly,Condo,363.0
493,43.0,Male,23887.0,Single,3.0,PhD,Unemployed,25.91404233742389,Urban,Basic,0.0,1.0,486.0,1.0,2019-09-17 15:21:39.276901,Average,Yes,Weekly,Apartment,1017.0
494,45.0,Male,2536.0,Married,3.0,Bachelor's,Self-Employed,7.259989954669461,Urban,Comprehensive,,2.0,387.0,6.0,2021-12-01 15:21:39.155231,Good,Yes,Daily,Condo,985.0
495,59.0,Male,61540.0,Married,0.0,Master's,Unemployed,,Rural,Basic,0.0,1.0,774.0,7.0,2019-09-13 15:21:39.247098,Poor,No,Weekly,House,29.0
496,28.0,Female,68736.0,Single,1.0,PhD,Unemployed,44.49304723929199,Rural,Comprehensive,,4.0,561.0,8.0,2022-07-09 15:21:39.218388,,No,Daily,Apartment,2044.0
497,32.0,Female,,Married,4.0,Bachelor's,Self-Employed,40.9122730491639,Suburban,Comprehensive,2.0,14.0,534.0,2.0,2023-08-10 15:21:39.189223,,No,Rarely,Apartment,1797.0
498,23.0,Female,826.0,,2.0,High School,Unemployed,30.4825697501535,Suburban,Comprehensive,3.0,10.0,744.0,1.0,2022-07-12 15:21:39.274993,Poor,No,Rarely,Apartment,1703.0
499,24.0,Male,13982.0,Divorced,3.0,PhD,Unemployed,5.623565143896495,Urban,Premium,0.0,17.0,586.0,1.0,2023-08-20 15:21:39.155231,Average,No,Daily,Apartment,956.0
500,35.0,Female,39428.0,Married,4.0,Master's,,12.609499894634002,Rural,Premium,1.0,6.0,775.0,4.0,2022-03-04 15:21:39.134960,Poor,No,Weekly,House,1616.0
501,28.0,Male,54745.0,Divorced,4.0,PhD,Employed,7.785723117055816,Urban,Basic,2.0,4.0,326.0,5.0,2020-01-24 15:21:39.211806,Poor,No,Weekly,House,1003.0
502,23.0,Female,54561.0,Married,1.0,High School,,6.820047554622103,Suburban,Basic,,7.0,375.0,7.0,2023-03-05 15:21:39.122134,,Yes,Weekly,House,1609.0
503,34.0,Male,,Single,4.0,Bachelor's,,18.797789960884835,Suburban,Comprehensive,,11.0,758.0,2.0,2021-05-13 15:21:39.279729,Poor,Yes,Weekly,Condo,399.0
504,39.0,Female,33132.0,Single,,Master's,Employed,16.606023770523134,Rural,Comprehensive,0.0,1.0,559.0,4.0,2023-07-23 15:21:39.285112,Average,No,Weekly,Condo,463.0
505,41.0,Female,7077.0,Divorced,3.0,PhD,,25.633992231803653,Suburban,Comprehensive,0.0,2.0,,3.0,2020-01-17 15:21:39.171102,Good,No,Rarely,Condo,722.0
506,39.0,Male,38902.0,Divorced,3.0,PhD,Employed,12.942175590914012,Suburban,Basic,,3.0,728.0,5.0,2022-11-24 15:21:39.133866,Poor,Yes,Monthly,Condo,156.0
507,58.0,Male,34867.0,Single,3.0,Master's,Self-Employed,27.75672075913517,Rural,Premium,1.0,6.0,,6.0,2024-01-29 15:21:39.155231,Average,Yes,Daily,Apartment,111.0
508,46.0,Female,45266.0,Divorced,4.0,Bachelor's,Unemployed,24.86701541641093,Urban,Premium,1.0,3.0,585.0,2.0,2022-10-10 15:21:39.147735,Good,No,Rarely,Condo,472.0
509,32.0,Female,27731.0,Divorced,3.0,Bachelor's,Self-Employed,41.64120522497807,Rural,Premium,0.0,2.0,431.0,9.0,2019-10-28 15:21:39.257696,Good,Yes,Rarely,Apartment,539.0
510,33.0,Male,2673.0,Single,2.0,High School,Employed,25.06798739805539,Urban,Basic,,19.0,302.0,1.0,2024-08-12 15:21:39.148733,Average,No,Weekly,Apartment,1174.0
511,49.0,Male,44945.0,Divorced,0.0,PhD,Unemployed,11.07833404412303,Urban,Comprehensive,0.0,17.0,587.0,5.0,2023-02-21 15:21:39.237118,Good,Yes,Rarely,Apartment,631.0
512,51.0,Male,,Divorced,,Bachelor's,Employed,25.59455445519509,Rural,Basic,0.0,2.0,349.0,3.0,2021-04-11 15:21:39.246098,Good,Yes,Weekly,Apartment,121.0
513,27.0,Male,28688.0,Married,0.0,Master's,Self-Employed,24.58440259166641,Urban,Comprehensive,0.0,18.0,,7.0,2022-09-17 15:21:39.237118,Good,No,Rarely,House,675.0
514,52.0,Female,29206.0,Divorced,3.0,PhD,Unemployed,12.686638635091771,Rural,Basic,,6.0,665.0,6.0,2021-12-02 15:21:39.134960,Poor,No,Weekly,House,993.0
515,27.0,Female,6978.0,Married,3.0,Bachelor's,Self-Employed,30.441437251765297,Rural,Comprehensive,0.0,1.0,382.0,6.0,2023-12-22 15:21:39.219432,Poor,Yes,Rarely,Apartment,1561.0
516,44.0,Female,21490.0,Divorced,4.0,Bachelor's,Unemployed,40.10227987995272,Rural,Premium,1.0,18.0,532.0,9.0,2023-02-03 15:21:39.257696,Average,Yes,Weekly,Condo,942.0
517,28.0,Male,36806.0,Divorced,3.0,Master's,Self-Employed,11.572745891345864,Rural,Basic,,14.0,393.0,8.0,2023-07-16 15:21:39.219432,Poor,Yes,Rarely,Apartment,35.0
518,62.0,Female,10098.0,Divorced,,PhD,Self-Employed,37.89847185051832,Rural,Basic,0.0,7.0,774.0,8.0,2022-10-03 15:21:39.082499,Poor,Yes,Monthly,Condo,1356.0
519,41.0,Female,15151.0,Married,2.0,PhD,,35.27649066501866,Urban,Premium,,0.0,596.0,9.0,2020-09-07 15:21:39.237118,Poor,No,Weekly,House,1210.0
520,47.0,Female,29614.0,Single,,Master's,Unemployed,12.434722644002164,Rural,Basic,,13.0,810.0,3.0,2020-08-24 15:21:39.194829,Good,No,Daily,Apartment,834.0
521,62.0,Female,70383.0,Married,0.0,Master's,Self-Employed,47.47990862920359,Suburban,Comprehensive,0.0,12.0,339.0,8.0,2023-10-22 15:21:39.208842,Poor,No,Weekly,House,2082.0
522,47.0,Female,914.0,Divorced,1.0,Bachelor's,,7.753710072684279,Suburban,Premium,,12.0,727.0,4.0,2022-09-25 15:21:39.134960,,No,Rarely,Apartment,514.0
523,57.0,Male,898.0,Single,0.0,Bachelor's,Unemployed,33.540418285875646,Suburban,Premium,4.0,17.0,463.0,8.0,2021-10-13 15:21:39.094752,Poor,No,Rarely,Apartment,864.0
524,30.0,Male,10048.0,Married,1.0,PhD,Self-Employed,41.59334407063688,Suburban,Comprehensive,1.0,13.0,329.0,8.0,2020-03-12 15:21:39.278402,Good,Yes,Weekly,Apartment,29.0
525,30.0,Male,15803.0,Married,4.0,High School,Employed,8.876164860781923,Suburban,Premium,0.0,15.0,516.0,9.0,2023-03-30 15:21:39.231531,Poor,Yes,Monthly,House,661.0
526,27.0,Male,35200.0,Single,4.0,PhD,Self-Employed,12.715989891155049,Suburban,Comprehensive,,3.0,689.0,8.0,2023-08-22 15:21:39.168099,Good,Yes,Weekly,Condo,1447.0
527,54.0,Male,120563.0,Single,4.0,High School,Employed,51.82473648194824,Rural,Basic,1.0,10.0,622.0,9.0,2021-11-26 15:21:39.155231,Good,No,Rarely,Condo,2534.0
528,56.0,Female,28256.0,Single,0.0,PhD,Employed,,Rural,Basic,,2.0,573.0,4.0,2022-09-18 15:21:39.086123,Poor,Yes,Daily,House,928.0
529,20.0,Female,4420.0,Single,0.0,Master's,Self-Employed,13.69168388345904,Rural,Basic,1.0,11.0,730.0,2.0,2024-03-25 15:21:39.197445,Average,Yes,Daily,Condo,184.0
530,52.0,Female,37407.0,Single,4.0,PhD,Unemployed,15.176977350927457,Suburban,Basic,1.0,10.0,449.0,9.0,2022-07-02 15:21:39.172097,Average,Yes,Weekly,House,23.0
531,25.0,Female,,Single,1.0,PhD,,17.81912612106174,Rural,Comprehensive,1.0,7.0,454.0,2.0,2019-11-12 15:21:39.194829,Poor,Yes,Daily,Apartment,549.0
532,60.0,Male,993.0,Divorced,4.0,High School,Employed,27.88748095098273,Rural,Comprehensive,0.0,9.0,304.0,9.0,2023-02-03 15:21:39.134960,Good,No,Daily,Condo,943.0
533,21.0,Female,90412.0,Divorced,2.0,PhD,Self-Employed,32.88876038561334,Rural,Basic,,14.0,415.0,3.0,2024-04-03 15:21:39.134960,Poor,No,Weekly,Condo,2680.0
534,52.0,Male,88655.0,Married,3.0,Bachelor's,Self-Employed,17.716559178986248,Urban,Premium,,15.0,440.0,1.0,2020-01-31 15:21:39.134960,Good,No,Monthly,House,535.0
535,62.0,Female,45907.0,Married,4.0,PhD,,10.946409739517268,Urban,Premium,0.0,18.0,784.0,4.0,2024-06-09 15:21:39.134960,Poor,Yes,Weekly,Condo,1071.0
536,40.0,Male,35273.0,Divorced,3.0,Master's,Employed,48.8888781195754,Suburban,Basic,,17.0,791.0,6.0,2023-01-22 15:21:39.208842,Poor,No,Rarely,Condo,481.0
537,62.0,Male,9051.0,Divorced,0.0,Master's,Employed,11.836790863538427,Suburban,Comprehensive,0.0,1.0,817.0,6.0,2024-08-02 15:21:39.181605,Good,No,Weekly,House,1054.0
538,,Female,18059.0,Divorced,2.0,Bachelor's,,8.795822188964047,Suburban,Comprehensive,,10.0,843.0,3.0,2019-11-14 15:21:39.250151,Good,No,Monthly,Condo,1218.0
539,60.0,Male,12096.0,Single,0.0,PhD,Employed,21.769694025856,Rural,Basic,0.0,9.0,,8.0,2021-11-27 15:21:39.237118,Good,Yes,Weekly,House,1174.0
540,50.0,Female,84712.0,Married,,Bachelor's,Employed,11.69659563360255,Urban,Premium,,4.0,349.0,3.0,2019-09-17 15:21:39.123711,Good,No,Daily,Condo,539.0
541,33.0,Male,120961.0,Married,3.0,PhD,Unemployed,19.583694504139945,Urban,Basic,0.0,16.0,445.0,3.0,2023-06-06 15:21:39.261856,Poor,No,Rarely,House,445.0
542,56.0,Female,817.0,Divorced,3.0,Master's,Employed,17.636667559404817,Urban,Basic,,5.0,,3.0,2021-06-29 15:21:39.134960,Average,No,Weekly,Apartment,434.0
543,63.0,Male,104488.0,,4.0,High School,,45.78812584660005,Suburban,Comprehensive,1.0,16.0,674.0,4.0,2022-02-07 15:21:39.185215,Average,No,Weekly,Apartment,303.0
544,44.0,Male,1217.0,Single,0.0,Bachelor's,Employed,28.65702348038284,Urban,Basic,2.0,11.0,768.0,6.0,2021-07-16 15:21:39.237118,Average,No,Daily,Condo,904.0
545,45.0,Female,35478.0,Divorced,3.0,Bachelor's,Employed,8.906312153104537,Suburban,Premium,0.0,17.0,841.0,9.0,2021-04-28 15:21:39.172097,Average,No,Weekly,Condo,974.0
546,42.0,Female,1437.0,Single,4.0,High School,Employed,25.959139423586763,Rural,Premium,,5.0,439.0,3.0,2023-11-28 15:21:39.126661,Poor,Yes,Monthly,Condo,669.0
547,20.0,Female,18199.0,Married,,High School,Unemployed,19.572545472811505,Suburban,Premium,,19.0,632.0,4.0,2022-09-12 15:21:39.209847,Good,Yes,Monthly,Condo,22.0
548,52.0,Male,10097.0,Divorced,4.0,Master's,Employed,12.734818169960946,Urban,Comprehensive,0.0,11.0,567.0,4.0,2021-06-12 15:21:39.121169,Average,Yes,Daily,House,152.0
549,48.0,Female,16245.0,Single,0.0,PhD,Self-Employed,11.71929983363717,Suburban,Comprehensive,,11.0,738.0,8.0,2020-02-27 15:21:39.111551,Good,Yes,Monthly,Apartment,816.0
550,63.0,Female,,Single,0.0,Bachelor's,Self-Employed,22.92470458174431,Urban,Comprehensive,0.0,19.0,431.0,3.0,2020-03-19 15:21:39.177724,Poor,Yes,Weekly,Condo,634.0
551,30.0,Female,30603.0,Married,,Master's,Unemployed,32.08268520075631,Rural,Comprehensive,2.0,16.0,445.0,3.0,2022-12-09 15:21:39.087123,Average,Yes,Rarely,Condo,798.0
552,27.0,Female,744.0,Married,0.0,Master's,Employed,24.620032018876795,Suburban,Basic,2.0,15.0,483.0,7.0,2023-11-26 15:21:39.244069,,No,Rarely,Condo,880.0
553,,Male,35391.0,Married,1.0,High School,,18.738143196128192,Rural,Premium,,4.0,639.0,4.0,2023-01-20 15:21:39.229482,Good,No,Weekly,Condo,1439.0
554,40.0,Female,989.0,Single,2.0,Master's,Employed,14.39343002943636,Urban,Premium,,7.0,491.0,4.0,2021-11-17 15:21:39.155231,,Yes,Monthly,Condo,42.0
555,45.0,Female,1805.0,Married,3.0,Master's,Employed,29.4796380564605,Suburban,Comprehensive,1.0,15.0,489.0,1.0,2023-07-28 15:21:39.134960,Poor,Yes,Rarely,Apartment,37.0
556,21.0,Male,5908.0,Married,4.0,PhD,Unemployed,47.20267482884727,Suburban,Basic,2.0,15.0,582.0,4.0,2024-04-07 15:21:39.220389,Average,Yes,Daily,Apartment,514.0
557,40.0,Male,12773.0,Single,1.0,High School,Self-Employed,39.87931260587722,Rural,Comprehensive,,5.0,,3.0,2023-05-05 15:21:39.274993,Good,Yes,Daily,Apartment,20.0
558,24.0,Female,29173.0,Married,,High School,Self-Employed,39.44156915430827,Urban,Premium,1.0,19.0,764.0,3.0,2022-07-11 15:21:39.094752,Good,Yes,Monthly,House,783.0
559,18.0,Male,1883.0,Divorced,2.0,PhD,,21.398916894556525,Urban,Comprehensive,0.0,3.0,420.0,8.0,2023-04-30 15:21:39.134960,Poor,Yes,Weekly,Apartment,325.0
560,61.0,Male,567.0,Married,2.0,Master's,Self-Employed,22.256721443647024,Rural,Basic,3.0,1.0,542.0,6.0,2022-08-20 15:21:39.237118,Good,No,Monthly,Apartment,1361.0
561,45.0,Male,4569.0,Divorced,0.0,PhD,,15.5643728799773,Urban,Basic,,19.0,426.0,3.0,2020-05-26 15:21:39.094752,Good,No,Daily,Apartment,1256.0
562,56.0,Female,17363.0,Married,3.0,PhD,,22.938145710479724,Urban,Comprehensive,,18.0,674.0,3.0,2021-10-23 15:21:39.151732,Poor,No,Rarely,Condo,538.0
563,20.0,Female,28418.0,Married,0.0,High School,Unemployed,18.48172705569928,Urban,Comprehensive,0.0,8.0,744.0,1.0,2024-02-03 15:21:39.261856,Poor,No,Weekly,Condo,1506.0
564,64.0,Male,7275.0,Married,2.0,PhD,Employed,40.89516754969345,Rural,Comprehensive,1.0,14.0,762.0,7.0,2023-12-13 15:21:39.266452,Poor,No,Rarely,Apartment,624.0
565,57.0,Male,15983.0,Married,2.0,High School,Self-Employed,35.08340165343059,Rural,Basic,0.0,5.0,662.0,2.0,2023-01-19 15:21:39.220389,Poor,No,Monthly,Apartment,2089.0
566,18.0,Male,46280.0,Divorced,4.0,Bachelor's,,19.08337153022767,Rural,Comprehensive,0.0,16.0,761.0,4.0,2022-02-07 15:21:39.098696,Average,No,Weekly,Apartment,110.0
567,58.0,Male,33262.0,Divorced,0.0,Bachelor's,Unemployed,21.39076719780762,Urban,Premium,0.0,14.0,819.0,2.0,2023-12-02 15:21:39.091080,Good,Yes,Rarely,Apartment,2816.0
568,54.0,Female,9436.0,Divorced,1.0,Master's,Employed,18.814676394921875,Suburban,Premium,,16.0,791.0,1.0,2020-04-01 15:21:39.145732,Poor,No,Daily,Apartment,1136.0
569,28.0,Female,109814.0,Divorced,3.0,PhD,Employed,27.771017720201137,Suburban,Comprehensive,,16.0,831.0,7.0,2023-04-03 15:21:39.126661,Average,No,Daily,Apartment,350.0
570,,Male,,Single,2.0,PhD,Self-Employed,48.08846545907324,Rural,Basic,1.0,0.0,778.0,2.0,2020-11-21 15:21:39.276901,Good,No,Daily,House,66.0
571,44.0,Female,2666.0,Married,3.0,High School,,16.896095494862244,Rural,Comprehensive,4.0,12.0,707.0,1.0,2022-07-23 15:21:39.105504,,Yes,Monthly,Apartment,1423.0
572,47.0,Female,75784.0,Single,2.0,PhD,,24.829361998366384,Suburban,Basic,1.0,0.0,523.0,5.0,2019-09-23 15:21:39.245086,,Yes,Rarely,Condo,2214.0
